"year","K","nodeID","nodeLabel","nodeLat","nodeLong","raw_block","destination_role_rank","origin_role_rank","raw_in_strength","raw_out_strength","fitted_in_mean","fitted_out_mean","fitted_in_rank01","destination_core_rank","is_destination_core","is_regional_destination_core"
"2018",2,"87","Lengyeltoti",46.667049,17.6407711,1,2,2,0,0,5.917996715928,9.72374384236479,0.497126436781609,163,FALSE,FALSE
"2018",2,"88","Lenti",46.623785,16.546001,1,2,2,0,589,5.917996715928,9.72374384236479,0.497126436781609,164,FALSE,FALSE
"2018",2,"89","Letenyei",46.4337456,16.7221882,1,2,2,0,515,5.917996715928,9.72374384236479,0.497126436781609,165,FALSE,FALSE
"2018",2,"90","Makoi",46.21498,20.47513,1,2,2,0,1499,5.917996715928,9.72374384236479,0.497126436781609,167,FALSE,FALSE
"2018",2,"91","Marcali",46.582815,17.4119018,1,2,2,0,1122,5.917996715928,9.72374384236479,0.497126436781609,168,FALSE,FALSE
"2018",2,"92","Mateszalkai",47.943265,22.316904,1,2,2,0,2323,5.917996715928,9.72374384236479,0.497126436781609,169,FALSE,FALSE
"2018",2,"93","Mezocsati",47.823541,20.9028038,1,2,2,0,337,5.917996715928,9.72374384236479,0.497126436781609,170,FALSE,FALSE
"2018",2,"94","Mezokovacshazai",46.4071834,20.9241681,1,2,2,0,1067,5.917996715928,9.72374384236479,0.497126436781609,171,FALSE,FALSE
"2018",2,"95","Mezokovesdi",47.8068796,20.5650907,1,2,2,0,1720,5.917996715928,9.72374384236479,0.497126436781609,172,FALSE,FALSE
"2018",2,"96","Mezoturi",47.00278,20.618465,1,2,2,0,934,5.917996715928,9.72374384236479,0.497126436781609,173,FALSE,FALSE
"2018",2,"97","Miskolci",48.1043854,20.7913563,1,2,2,11549,10970,5.917996715928,9.72374384236479,0.497126436781609,7,TRUE,TRUE
"2018",2,"98","Mohacsi",45.9959241,18.6798279,1,2,2,0,1104,5.917996715928,9.72374384236479,0.497126436781609,174,FALSE,FALSE
"2018",2,"99","Monori",47.34754,19.448946,1,2,2,0,2724,5.917996715928,9.72374384236479,0.497126436781609,175,FALSE,FALSE
"2018",2,"100","Morahalomi",46.217922,19.883719,1,2,2,0,0,5.917996715928,9.72374384236479,0.497126436781609,28,FALSE,FALSE
"2018",2,"101","Mori",47.3717781,18.2085973,1,2,2,0,1491,5.917996715928,9.72374384236479,0.497126436781609,29,FALSE,FALSE
"2018",2,"102","Mosonmagyarovari",47.8744063,17.2693897,1,2,2,0,2327,5.917996715928,9.72374384236479,0.497126436781609,30,FALSE,FALSE
"2018",2,"103","Nagyatadi",46.23001,17.3574429,1,2,2,0,911,5.917996715928,9.72374384236479,0.497126436781609,31,FALSE,FALSE
"2018",2,"104","Nagykalloi",47.875519,21.8460521,1,2,2,0,1225,5.917996715928,9.72374384236479,0.497126436781609,32,FALSE,FALSE
"2018",2,"105","Nagykanizsai",46.455237,16.9953419,1,2,2,0,2919,5.917996715928,9.72374384236479,0.497126436781609,33,FALSE,FALSE
"2018",2,"106","Nagykatai",47.4181175,19.7422453,1,2,2,0,2665,5.917996715928,9.72374384236479,0.497126436781609,34,FALSE,FALSE
"2018",2,"107","Nyirbatori",47.835414,22.130289,1,2,2,0,1539,5.917996715928,9.72374384236479,0.497126436781609,35,FALSE,FALSE
"2018",2,"108","Nyiregyhazai",47.9532583,21.7264647,1,2,2,4134,0,5.917996715928,9.72374384236479,0.497126436781609,11,TRUE,TRUE
"2018",2,"109","Oroshazai",46.5615338,20.6619204,1,2,2,2031,0,5.917996715928,9.72374384236479,0.497126436781609,13,TRUE,TRUE
"2018",2,"110","Oroszlanyi",47.4943329,18.3215448,1,2,2,0,1019,5.917996715928,9.72374384236479,0.497126436781609,37,FALSE,FALSE
"2018",2,"111","Ozdi",48.2195564,20.2869186,1,2,2,0,1323,5.917996715928,9.72374384236479,0.497126436781609,38,FALSE,FALSE
"2018",2,"112","Oriszentpeteri",46.838954,16.4211574,1,2,2,0,0,5.917996715928,9.72374384236479,0.497126436781609,39,FALSE,FALSE
"2018",2,"113","Pacsai",46.7226412,17.0096878,1,2,2,0,0,5.917996715928,9.72374384236479,0.497126436781609,40,FALSE,FALSE
"2018",2,"114","Paksi",46.626368,18.8652409,1,2,2,0,2214,5.917996715928,9.72374384236479,0.497126436781609,41,FALSE,FALSE
"2018",2,"115","Pannonhalmai",47.55021,17.754228,1,2,2,0,0,5.917996715928,9.72374384236479,0.497126436781609,42,FALSE,FALSE
"2018",2,"116","Papai",47.3308153,17.4660302,1,2,2,0,1989,5.917996715928,9.72374384236479,0.497126436781609,43,FALSE,FALSE
"2018",2,"117","Pasztoi",47.919562,19.6978939,1,2,2,0,1074,5.917996715928,9.72374384236479,0.497126436781609,44,FALSE,FALSE
"2018",2,"118","Pecsi",46.0713242,18.2331772,1,2,2,26138,8596,5.917996715928,9.72374384236479,0.497126436781609,4,TRUE,TRUE
"2018",2,"119","Pecsvaradi",46.158114,18.422176,1,2,2,0,352,5.917996715928,9.72374384236479,0.497126436781609,45,FALSE,FALSE
"2018",2,"120","Petervasarai",48.017941,20.1019849,1,2,2,0,640,5.917996715928,9.72374384236479,0.497126436781609,47,FALSE,FALSE
"2018",2,"121","Pilisvorosvari",47.6212089,18.9111742,1,2,2,0,3585,5.917996715928,9.72374384236479,0.497126436781609,48,FALSE,FALSE
"2018",2,"122","Polgari",47.866362,21.1242449,1,2,2,0,0,5.917996715928,9.72374384236479,0.497126436781609,49,FALSE,FALSE
"2018",2,"123","Puspokladanyi",47.3176758,21.1165369,1,2,2,0,1324,5.917996715928,9.72374384236479,0.497126436781609,50,FALSE,FALSE
"2018",2,"124","Rackevei",47.1611023,18.9455669,1,2,2,0,1417,5.917996715928,9.72374384236479,0.497126436781609,51,FALSE,FALSE
"2018",2,"125","Retsagi",47.9278597,19.1372757,1,2,2,0,1040,5.917996715928,9.72374384236479,0.497126436781609,52,FALSE,FALSE
"2018",2,"126","Salgotarjani",48.0853167,19.7869357,1,2,2,0,2324,5.917996715928,9.72374384236479,0.497126436781609,53,FALSE,FALSE
"2018",2,"127","Sarbogardi",46.887769,18.6193289,1,2,2,0,892,5.917996715928,9.72374384236479,0.497126436781609,54,FALSE,FALSE
"2018",2,"128","Sarkadi",46.746283,21.3848669,1,2,2,0,720,5.917996715928,9.72374384236479,0.497126436781609,55,FALSE,FALSE
"2018",2,"129","Sarospataki",48.318984,21.5663738,1,2,2,18,1122,5.917996715928,9.72374384236479,0.497126436781609,24,FALSE,FALSE
"2018",2,"130","Sarvari",47.2540616,16.9352309,1,2,2,0,1221,5.917996715928,9.72374384236479,0.497126436781609,57,FALSE,FALSE
"2018",2,"131","Sasdi",46.2548488,18.1060595,1,2,2,0,0,5.917996715928,9.72374384236479,0.497126436781609,58,FALSE,FALSE
"2018",2,"132","Satoraljaujhelyi",48.3941408,21.6559965,1,2,2,0,989,5.917996715928,9.72374384236479,0.497126436781609,59,FALSE,FALSE
"2018",2,"133","Sellyei",45.8719698,17.8460989,1,2,2,0,245,5.917996715928,9.72374384236479,0.497126436781609,60,FALSE,FALSE
"2018",2,"134","Siklosi",45.852147,18.2988281,1,2,2,0,1088,5.917996715928,9.72374384236479,0.497126436781609,61,FALSE,FALSE
"2018",2,"135","Siofoki",46.9057439,18.0525018,1,2,2,0,2204,5.917996715928,9.72374384236479,0.497126436781609,62,FALSE,FALSE
"2018",2,"136","Sopron-Fertodi",47.684898,16.583053,1,2,2,3201,0,5.917996715928,9.72374384236479,0.497126436781609,10,TRUE,TRUE
"2018",2,"137","Sumegi",46.9775543,17.2819824,1,2,2,0,518,5.917996715928,9.72374384236479,0.497126436781609,63,FALSE,FALSE
"2018",2,"138","Szarvasi",46.8595081,20.5595884,1,2,2,0,1085,5.917996715928,9.72374384236479,0.497126436781609,21,FALSE,FALSE
"2018",2,"139","Szecsenyi",48.0811488,19.5197217,1,2,2,0,653,5.917996715928,9.72374384236479,0.497126436781609,64,FALSE,FALSE
"2018",2,"140","Szegedi",46.2536169,20.1461345,1,2,2,28237,10680,5.917996715928,9.72374384236479,0.497126436781609,3,TRUE,TRUE
"2018",2,"141","Szeghalomi",47.027309,21.166263,1,2,2,0,0,5.917996715928,9.72374384236479,0.497126436781609,66,FALSE,FALSE
"2018",2,"142","Szekesfehervari",47.1887157,18.4138088,1,2,2,0,7363,5.917996715928,9.72374384236479,0.497126436781609,20,TRUE,TRUE
"2018",2,"143","Szekszardi",46.3485623,18.7019205,1,2,2,0,2518,5.917996715928,9.72374384236479,0.497126436781609,67,FALSE,FALSE
"2018",2,"144","Szentendrei",47.6734712,19.07254,1,2,2,0,5210,5.917996715928,9.72374384236479,0.497126436781609,68,FALSE,FALSE
"2018",2,"145","Szentesi",46.65192,20.2571842,1,2,2,0,1550,5.917996715928,9.72374384236479,0.497126436781609,69,FALSE,FALSE
"2018",2,"146","Szentgotthardi",46.9527524,16.2737218,1,2,2,0,387,5.917996715928,9.72374384236479,0.497126436781609,70,FALSE,FALSE
"2018",2,"147","Szentlorinci",46.040211,17.989775,1,2,2,0,421,5.917996715928,9.72374384236479,0.497126436781609,71,FALSE,FALSE
"2018",2,"148","Szerencsi",48.162418,21.205206,1,2,2,0,1407,5.917996715928,9.72374384236479,0.497126436781609,72,FALSE,FALSE
"2018",2,"149","Szigetvari",46.0482577,17.8123125,1,2,2,0,779,5.917996715928,9.72374384236479,0.497126436781609,73,FALSE,FALSE
"2018",2,"150","Szikszoi",48.1949949,20.9294318,1,2,2,0,572,5.917996715928,9.72374384236479,0.497126436781609,75,FALSE,FALSE
"2018",2,"151","Szobi",47.818012,18.8667731,1,2,2,0,1013,5.917996715928,9.72374384236479,0.497126436781609,76,FALSE,FALSE
"2018",2,"152","Szolnoki",47.174662,20.17628,1,2,2,0,5505,5.917996715928,9.72374384236479,0.497126436781609,15,TRUE,TRUE
"2018",2,"153","Szombathelyi",47.23514,16.6219178,1,2,2,0,4680,5.917996715928,9.72374384236479,0.497126436781609,23,FALSE,FALSE
"2018",2,"154","Tabi",46.729486,18.0329558,1,2,2,0,308,5.917996715928,9.72374384236479,0.497126436781609,77,FALSE,FALSE
"2018",2,"155","Tamasi",46.6295947,18.2846991,1,2,2,0,983,5.917996715928,9.72374384236479,0.497126436781609,78,FALSE,FALSE
"2018",2,"156","Tapolcai",46.88289,17.4413581,1,2,2,0,1306,5.917996715928,9.72374384236479,0.497126436781609,79,FALSE,FALSE
"2018",2,"157","Tatabanyai",47.5861869,18.3947662,1,2,2,1219,3351,5.917996715928,9.72374384236479,0.497126436781609,16,TRUE,TRUE
"2018",2,"158","Tatai",47.655255,18.3285248,1,2,2,0,1811,5.917996715928,9.72374384236479,0.497126436781609,80,FALSE,FALSE
"2018",2,"159","Teti",47.515979,17.5168418,1,2,2,0,382,5.917996715928,9.72374384236479,0.497126436781609,81,FALSE,FALSE
"2018",2,"160","Tiszafuredi",47.615345,20.7617821,1,2,2,0,656,5.917996715928,9.72374384236479,0.497126436781609,83,FALSE,FALSE
"2018",2,"161","Tiszaujvarosi",47.92291,21.052195,1,2,2,0,1466,5.917996715928,9.72374384236479,0.497126436781609,84,FALSE,FALSE
"2018",2,"162","Tiszavasvari",47.9511368,21.3687867,1,2,2,0,822,5.917996715928,9.72374384236479,0.497126436781609,85,FALSE,FALSE
"2018",2,"163","Tokaji",48.119994,21.412563,1,2,2,0,495,5.917996715928,9.72374384236479,0.497126436781609,86,FALSE,FALSE
"2018",2,"164","Torokszentmiklosi",47.180736,20.4182932,1,2,2,0,1107,5.917996715928,9.72374384236479,0.497126436781609,87,FALSE,FALSE
"2018",2,"165","Vaci",47.7754454,19.1377076,1,2,2,1617,3373,5.917996715928,9.72374384236479,0.497126436781609,17,TRUE,TRUE
"2018",2,"166","Varpalotai",47.1973949,18.1396572,1,2,2,0,1152,5.917996715928,9.72374384236479,0.497126436781609,88,FALSE,FALSE
"2018",2,"167","Vasarosnamenyi",48.126772,22.318366,1,2,2,0,1374,5.917996715928,9.72374384236479,0.497126436781609,89,FALSE,FALSE
"2018",2,"168","Vasvari",47.051087,16.7985158,1,2,2,0,376,5.917996715928,9.72374384236479,0.497126436781609,90,FALSE,FALSE
"2018",2,"169","Veresegyhazi",47.65714,19.284962,1,2,2,0,0,5.917996715928,9.72374384236479,0.497126436781609,91,FALSE,FALSE
"2018",2,"170","Veszpremi",47.092967,17.913785,1,2,2,10034,4130,5.917996715928,9.72374384236479,0.497126436781609,9,TRUE,TRUE
"2018",2,"171","Zahonyi",48.406999,22.1745391,1,2,2,0,811,5.917996715928,9.72374384236479,0.497126436781609,93,FALSE,FALSE
"2018",2,"172","Zalaegerszegi",46.845412,16.8472302,1,2,2,0,4161,5.917996715928,9.72374384236479,0.497126436781609,94,FALSE,FALSE
"2018",2,"173","Zalakarosi",46.5605989,17.1230251,1,2,2,0,0,5.917996715928,9.72374384236479,0.497126436781609,95,FALSE,FALSE
"2018",2,"174","Zalaszentgroti",46.947143,17.0790458,1,2,2,0,459,5.917996715928,9.72374384236479,0.497126436781609,96,FALSE,FALSE
"2018",2,"175","Zirci",47.2630578,17.8725401,1,2,2,0,629,5.917996715928,9.72374384236479,0.497126436781609,97,FALSE,FALSE
"2018",4,"1","Abai",47.028736,18.517633,1,3,4,0,0,1.98653061224493,0,0.841954022988506,26,FALSE,FALSE
"2018",4,"2","Abauj-Hegykozi",48.471017,21.2741752,1,3,4,0,0,1.98653061224493,0,0.841954022988506,100,FALSE,FALSE
"2018",4,"3","Adonyi",47.119574,18.8652611,1,3,4,0,0,1.98653061224493,0,0.841954022988506,109,FALSE,FALSE
"2018",4,"4","Ajkai",47.1068802,17.563957,4,4,3,0,1563,0.0292588614393132,8.825134264232,0.379310344827586,118,FALSE,FALSE
"2018",4,"5","Aszodi",47.6523763,19.4759463,4,4,3,0,1711,0.0292588614393132,8.825134264232,0.379310344827586,127,FALSE,FALSE
"2018",4,"6","Bacsalmasi",46.123955,19.32633,4,4,3,0,567,0.0292588614393132,8.825134264232,0.379310344827586,136,FALSE,FALSE
"2018",4,"7","Bajai",46.1834182,18.9538158,4,4,3,663,2688,0.0292588614393132,8.825134264232,0.379310344827586,19,TRUE,TRUE
"2018",4,"8","Baktaloranthazai",47.997697,22.0766029,4,4,3,0,877,0.0292588614393132,8.825134264232,0.379310344827586,155,FALSE,FALSE
"2018",4,"9","Balassagyarmati",48.078798,19.2938953,4,4,3,0,1590,0.0292588614393132,8.825134264232,0.379310344827586,166,FALSE,FALSE
"2018",4,"10","Balatonalmadi",47.0286976,18.0148627,4,4,3,0,1219,0.0292588614393132,8.825134264232,0.379310344827586,27,FALSE,FALSE
"2018",4,"11","Balatonfoldvari",46.8497238,17.8794039,1,3,4,0,0,1.98653061224493,0,0.841954022988506,36,FALSE,FALSE
"2018",4,"12","Balatonfuredi",46.9564612,17.8889631,4,4,3,0,1098,0.0292588614393132,8.825134264232,0.379310344827586,46,FALSE,FALSE
"2018",4,"13","Balmazujvarosi",47.612435,21.343577,4,4,3,0,1079,0.0292588614393132,8.825134264232,0.379310344827586,56,FALSE,FALSE
"2018",4,"14","Barcsi",45.959228,17.4666786,4,4,3,0,749,0.0292588614393132,8.825134264232,0.379310344827586,65,FALSE,FALSE
"2018",4,"15","Batonyterenyei",47.989222,19.828845,4,4,3,0,605,0.0292588614393132,8.825134264232,0.379310344827586,74,FALSE,FALSE
"2018",4,"16","Bekescsabai",46.6841987,21.0867872,4,4,3,0,3968,0.0292588614393132,8.825134264232,0.379310344827586,82,FALSE,FALSE
"2018",4,"17","Bekesi",46.6704899,21.0434996,4,4,3,0,1452,0.0292588614393132,8.825134264232,0.379310344827586,92,FALSE,FALSE
"2018",4,"18","Belapatfalvai",48.052725,20.348591,4,4,3,0,277,0.0292588614393132,8.825134264232,0.379310344827586,98,FALSE,FALSE
"2018",4,"19","Berettyoujfalui",47.233892,21.5340216,4,4,3,0,1381,0.0292588614393132,8.825134264232,0.379310344827586,99,FALSE,FALSE
"2018",4,"20","Bicskei",47.490759,18.6362719,4,4,3,0,1553,0.0292588614393132,8.825134264232,0.379310344827586,101,FALSE,FALSE
"2018",4,"21","Bodrogkozi",48.263291,21.8918689,1,3,4,0,0,1.98653061224493,0,0.841954022988506,102,FALSE,FALSE
"2018",4,"22","Bonyhadi",46.2986759,18.5305778,4,4,3,0,994,0.0292588614393132,8.825134264232,0.379310344827586,103,FALSE,FALSE
"2018",4,"23","Budaorsi",47.460753,18.9581146,1,3,4,368,0,1.98653061224493,0,0.841954022988506,22,FALSE,FALSE
"2018",4,"24","Budapesti",47.4984056,19.0407578,3,1,1,205401,89516,1173.72,511.519999999998,1,1,TRUE,FALSE
"2018",4,"25","Cegledi",47.1772081,19.7980311,4,4,3,0,3499,0.0292588614393132,8.825134264232,0.379310344827586,104,FALSE,FALSE
"2018",4,"26","Celldomolki",47.257515,17.1526399,4,4,3,0,757,0.0292588614393132,8.825134264232,0.379310344827586,105,FALSE,FALSE
"2018",4,"27","Csengeri",47.8350105,22.6822754,4,4,3,0,448,0.0292588614393132,8.825134264232,0.379310344827586,106,FALSE,FALSE
"2018",4,"28","Csepregi",47.401546,16.7081249,1,3,4,0,0,1.98653061224493,0,0.841954022988506,107,FALSE,FALSE
"2018",4,"29","Csongradi",46.710833,20.144575,4,4,3,0,689,0.0292588614393132,8.825134264232,0.379310344827586,108,FALSE,FALSE
"2018",4,"30","Csornai",47.601529,17.249978,4,4,3,0,1009,0.0292588614393132,8.825134264232,0.379310344827586,110,FALSE,FALSE
"2018",4,"31","Csurgoi",46.260776,17.095325,4,4,3,0,533,0.0292588614393132,8.825134264232,0.379310344827586,111,FALSE,FALSE
"2018",4,"32","Dabasi",47.192283,19.330853,4,4,3,0,1699,0.0292588614393132,8.825134264232,0.379310344827586,112,FALSE,FALSE
"2018",4,"33","Debreceni",47.5299739,21.6393571,2,2,2,29679,11805,74.6320879120878,39.8606593406595,0.959770114942529,2,TRUE,TRUE
"2018",4,"34","Derecske-Letavertesi",47.3824608,21.891967,1,3,4,0,0,1.98653061224493,0,0.841954022988506,113,FALSE,FALSE
"2018",4,"35","Devecseri",47.106397,17.437279,4,4,3,0,342,0.0292588614393132,8.825134264232,0.379310344827586,114,FALSE,FALSE
"2018",4,"36","Dombovari",46.383295,18.131089,4,4,3,0,1256,0.0292588614393132,8.825134264232,0.379310344827586,115,FALSE,FALSE
"2018",4,"37","Dorogi",47.7197439,18.7287817,1,3,4,0,0,1.98653061224493,0,0.841954022988506,116,FALSE,FALSE
"2018",4,"38","Dunakeszi",47.6297228,19.1380528,4,4,3,0,5247,0.0292588614393132,8.825134264232,0.379310344827586,117,FALSE,FALSE
"2018",4,"39","Dunaujvarosi",46.980668,18.9127069,2,2,2,2490,3423,74.6320879120878,39.8606593406595,0.959770114942529,18,TRUE,TRUE
"2018",4,"40","Edelenyi",48.2966608,20.7442671,4,4,3,0,858,0.0292588614393132,8.825134264232,0.379310344827586,119,FALSE,FALSE
"2018",4,"41","Egri",47.9031987,20.3731077,2,2,2,13301,5067,74.6320879120878,39.8606593406595,0.959770114942529,8,TRUE,TRUE
"2018",4,"42","Encsi",48.330768,21.1219603,4,4,3,0,645,0.0292588614393132,8.825134264232,0.379310344827586,120,FALSE,FALSE
"2018",4,"43","Enyingi",46.9296,18.242978,4,4,3,0,522,0.0292588614393132,8.825134264232,0.379310344827586,121,FALSE,FALSE
"2018",4,"44","Ercsi",47.24966,18.891059,1,3,4,0,0,1.98653061224493,0,0.841954022988506,122,FALSE,FALSE
"2018",4,"45","Erdi",47.3783095,18.9217973,4,4,3,0,7527,0.0292588614393132,8.825134264232,0.379310344827586,123,FALSE,FALSE
"2018",4,"46","Esztergomi",47.793308,18.7419333,4,4,3,0,3875,0.0292588614393132,8.825134264232,0.379310344827586,25,FALSE,FALSE
"2018",4,"47","Fehergyarmati",47.985063,22.517104,4,4,3,0,1418,0.0292588614393132,8.825134264232,0.379310344827586,124,FALSE,FALSE
"2018",4,"48","Fonyodi",46.749197,17.5558792,4,4,3,0,1224,0.0292588614393132,8.825134264232,0.379310344827586,125,FALSE,FALSE
"2018",4,"49","Fuzesabonyi",47.750888,20.409611,4,4,3,0,1044,0.0292588614393132,8.825134264232,0.379310344827586,126,FALSE,FALSE
"2018",4,"50","Gardonyi",47.1973503,18.6091412,4,4,3,0,1503,0.0292588614393132,8.825134264232,0.379310344827586,128,FALSE,FALSE
"2018",4,"51","Godolloi",47.5975105,19.3480017,2,2,2,16384,8238,74.6320879120878,39.8606593406595,0.959770114942529,5,TRUE,TRUE
"2018",4,"52","Gyali",47.3808958,19.215712,4,4,3,0,1759,0.0292588614393132,8.825134264232,0.379310344827586,129,FALSE,FALSE
"2018",4,"53","Gyongyosi",47.775028,19.9280689,4,4,3,0,3453,0.0292588614393132,8.825134264232,0.379310344827586,130,FALSE,FALSE
"2018",4,"54","Gyori",47.684051,17.6351011,2,2,2,17761,8436,74.6320879120878,39.8606593406595,0.959770114942529,6,TRUE,TRUE
"2018",4,"55","Gyulai",46.642498,21.268809,4,4,3,0,1892,0.0292588614393132,8.825134264232,0.379310344827586,131,FALSE,FALSE
"2018",4,"56","Hajduboszormenyi",47.673238,21.5076172,4,4,3,0,1827,0.0292588614393132,8.825134264232,0.379310344827586,132,FALSE,FALSE
"2018",4,"57","Hajduhadhazi",47.68197,21.6685631,4,4,3,0,667,0.0292588614393132,8.825134264232,0.379310344827586,133,FALSE,FALSE
"2018",4,"58","Hajduszoboszloi",47.443667,21.389719,4,4,3,0,1882,0.0292588614393132,8.825134264232,0.379310344827586,134,FALSE,FALSE
"2018",4,"59","Hatvani",47.668122,19.669901,4,4,3,0,2148,0.0292588614393132,8.825134264232,0.379310344827586,135,FALSE,FALSE
"2018",4,"60","Hevesi",47.5945238,20.2882213,4,4,3,0,1036,0.0292588614393132,8.825134264232,0.379310344827586,137,FALSE,FALSE
"2018",4,"61","Hevizi",46.7905869,17.1843866,1,3,4,0,0,1.98653061224493,0,0.841954022988506,138,FALSE,FALSE
"2018",4,"62","Hodmezovasarhelyi",46.430411,20.3188298,4,4,3,0,2167,0.0292588614393132,8.825134264232,0.379310344827586,139,FALSE,FALSE
"2018",4,"63","Ibrany-Nagyhalaszi",48.134908,21.7187528,1,3,4,0,0,1.98653061224493,0,0.841954022988506,140,FALSE,FALSE
"2018",4,"64","Janoshalmai",46.2967401,19.3228798,4,4,3,0,612,0.0292588614393132,8.825134264232,0.379310344827586,141,FALSE,FALSE
"2018",4,"65","Jaszberenyi",47.5006181,19.9147188,4,4,3,0,2326,0.0292588614393132,8.825134264232,0.379310344827586,142,FALSE,FALSE
"2018",4,"66","Kadarkuti",46.2311466,17.6157102,1,3,4,0,0,1.98653061224493,0,0.841954022988506,143,FALSE,FALSE
"2018",4,"67","Kalocsai",46.5334145,18.9856969,4,4,3,0,1913,0.0292588614393132,8.825134264232,0.379310344827586,144,FALSE,FALSE
"2018",4,"68","Kaposvari",46.36653,17.782483,2,2,2,4806,4913,74.6320879120878,39.8606593406595,0.959770114942529,12,TRUE,TRUE
"2018",4,"69","Kapuvar-Beledi",47.5935568,17.0249715,1,3,4,0,0,1.98653061224493,0,0.841954022988506,145,FALSE,FALSE
"2018",4,"70","Karcagi",47.316632,20.9220631,4,4,3,0,1384,0.0292588614393132,8.825134264232,0.379310344827586,146,FALSE,FALSE
"2018",4,"71","Kazincbarcikai",48.25317,20.6456512,4,4,3,0,2139,0.0292588614393132,8.825134264232,0.379310344827586,147,FALSE,FALSE
"2018",4,"72","Kecskemeti",46.9062092,19.6899774,2,2,2,6573,7701,74.6320879120878,39.8606593406595,0.959770114942529,14,TRUE,TRUE
"2018",4,"73","Keszthelyi",46.7695893,17.2481444,4,4,3,0,2069,0.0292588614393132,8.825134264232,0.379310344827586,148,FALSE,FALSE
"2018",4,"74","Kisberi",47.501673,18.0269161,4,4,3,0,604,0.0292588614393132,8.825134264232,0.379310344827586,149,FALSE,FALSE
"2018",4,"75","Kiskorosi",46.620386,19.283827,4,4,3,0,1983,0.0292588614393132,8.825134264232,0.379310344827586,150,FALSE,FALSE
"2018",4,"76","Kiskunfelegyhazai",46.7050953,19.8499199,1,3,4,0,0,1.98653061224493,0,0.841954022988506,151,FALSE,FALSE
"2018",4,"77","Kiskunhalasi",46.432037,19.4885269,4,4,3,0,1886,0.0292588614393132,8.825134264232,0.379310344827586,152,FALSE,FALSE
"2018",4,"78","Kiskunmajsai",46.492344,19.7368448,4,4,3,0,637,0.0292588614393132,8.825134264232,0.379310344827586,153,FALSE,FALSE
"2018",4,"79","Kisteleki",46.4696447,19.9803972,4,4,3,0,533,0.0292588614393132,8.825134264232,0.379310344827586,154,FALSE,FALSE
"2018",4,"80","Kisvardai",48.2264002,22.0846211,4,4,3,0,3111,0.0292588614393132,8.825134264232,0.379310344827586,156,FALSE,FALSE
"2018",4,"81","Komaromi",47.7434248,18.1191064,4,4,3,0,1439,0.0292588614393132,8.825134264232,0.379310344827586,157,FALSE,FALSE
"2018",4,"82","Komloi",47.600636,20.445412,4,4,3,0,851,0.0292588614393132,8.825134264232,0.379310344827586,158,FALSE,FALSE
"2018",4,"83","Kormendi",47.011113,16.6057156,4,4,3,0,947,0.0292588614393132,8.825134264232,0.379310344827586,159,FALSE,FALSE
"2018",4,"84","Koszegi",47.381935,16.552229,4,4,3,0,945,0.0292588614393132,8.825134264232,0.379310344827586,160,FALSE,FALSE
"2018",4,"85","Kunszentmartoni",46.841082,20.287233,4,4,3,0,1102,0.0292588614393132,8.825134264232,0.379310344827586,161,FALSE,FALSE
"2018",4,"86","Kunszentmiklosi",47.026444,19.1227831,4,4,3,0,875,0.0292588614393132,8.825134264232,0.379310344827586,162,FALSE,FALSE
"2018",4,"87","Lengyeltoti",46.667049,17.6407711,1,3,4,0,0,1.98653061224493,0,0.841954022988506,163,FALSE,FALSE
"2018",4,"88","Lenti",46.623785,16.546001,4,4,3,0,589,0.0292588614393132,8.825134264232,0.379310344827586,164,FALSE,FALSE
"2018",4,"89","Letenyei",46.4337456,16.7221882,4,4,3,0,515,0.0292588614393132,8.825134264232,0.379310344827586,165,FALSE,FALSE
"2018",4,"90","Makoi",46.21498,20.47513,4,4,3,0,1499,0.0292588614393132,8.825134264232,0.379310344827586,167,FALSE,FALSE
"2018",4,"91","Marcali",46.582815,17.4119018,4,4,3,0,1122,0.0292588614393132,8.825134264232,0.379310344827586,168,FALSE,FALSE
"2018",4,"92","Mateszalkai",47.943265,22.316904,4,4,3,0,2323,0.0292588614393132,8.825134264232,0.379310344827586,169,FALSE,FALSE
"2018",4,"93","Mezocsati",47.823541,20.9028038,4,4,3,0,337,0.0292588614393132,8.825134264232,0.379310344827586,170,FALSE,FALSE
"2018",4,"94","Mezokovacshazai",46.4071834,20.9241681,4,4,3,0,1067,0.0292588614393132,8.825134264232,0.379310344827586,171,FALSE,FALSE
"2018",4,"95","Mezokovesdi",47.8068796,20.5650907,4,4,3,0,1720,0.0292588614393132,8.825134264232,0.379310344827586,172,FALSE,FALSE
"2018",4,"96","Mezoturi",47.00278,20.618465,4,4,3,0,934,0.0292588614393132,8.825134264232,0.379310344827586,173,FALSE,FALSE
"2018",4,"97","Miskolci",48.1043854,20.7913563,2,2,2,11549,10970,74.6320879120878,39.8606593406595,0.959770114942529,7,TRUE,TRUE
"2018",4,"98","Mohacsi",45.9959241,18.6798279,4,4,3,0,1104,0.0292588614393132,8.825134264232,0.379310344827586,174,FALSE,FALSE
"2018",4,"99","Monori",47.34754,19.448946,4,4,3,0,2724,0.0292588614393132,8.825134264232,0.379310344827586,175,FALSE,FALSE
"2018",4,"100","Morahalomi",46.217922,19.883719,1,3,4,0,0,1.98653061224493,0,0.841954022988506,28,FALSE,FALSE
